,time,loc,op,stop
0,65609,0.0,0.0,-1
1,65610,0.0,0.15833333333333333,54009
2,65611,0.0,0.15833333333333333,54009
3,65612,0.0,0.15833333333333333,54009
4,65613,0.0,0.15833333333333333,54009
5,65614,0.0,0.15833333333333333,54009
6,65615,0.0,0.15833333333333333,54009
7,65616,0.0,0.15833333333333333,54009
8,65617,0.0,0.15833333333333333,54009
9,65618,0.0,0.15833333333333333,54009
10,65619,0.0,0.15833333333333333,54009
11,65620,0.0,0.15833333333333333,54009
12,65621,0.0,0.15833333333333333,54009
13,65622,0.0,0.15833333333333333,54009
14,65623,0.0,0.15833333333333333,54009
15,65624,0.0,0.15833333333333333,54009
16,65625,0.0,0.15833333333333333,54009
17,65626,0.0,0.15833333333333333,54009
18,65627,0.0,0.15833333333333333,54009
19,65628,0.0,0.15833333333333333,54009
20,65629,0.0,0.15833333333333333,54009
21,65630,0.0,0.15833333333333333,54009
22,65631,0.0,0.15833333333333333,54009
23,65632,0.0,0.15833333333333333,54009
24,65633,0.0,0.15833333333333333,54009
25,65634,0.0,0.15833333333333333,54009
26,65635,0.0,0.15833333333333333,54009
27,65636,0.0,0.15833333333333333,54009
28,65637,0.0,0.15833333333333333,54009
29,65638,0.0,0.15833333333333333,54009
30,65639,0.0,0.15833333333333333,54009
31,65640,0.0,0.15833333333333333,54009
32,65641,0.0,0.15833333333333333,54009
33,65642,0.0,0.15833333333333333,54009
34,65643,0.0,0.15833333333333333,54009
35,65644,0.0,0.15833333333333333,54009
36,65645,0.0,0.15833333333333333,54009
37,65646,0.0,0.15833333333333333,54009
38,65647,0.0,0.15833333333333333,54009
39,65648,0.0,0.15833333333333333,54009
40,65649,0.0,0.15833333333333333,54009
41,65650,0.0,0.15833333333333333,54009
42,65651,0.0,0.15833333333333333,54009
43,65652,0.0,0.15833333333333333,54009
44,65653,0.0,0.15833333333333333,54009
45,65654,0.0,0.15833333333333333,54009
46,65655,0.0,0.15833333333333333,54009
47,65656,0.0,0.15833333333333333,54009
48,65657,0.0,0.15833333333333333,54009
49,65658,0.0,0.15833333333333333,54009
50,65659,0.0,0.15833333333333333,54009
51,65660,0.0,0.15833333333333333,54009
52,65661,0.0,0.15833333333333333,54009
53,65662,0.0,0.15833333333333333,54009
54,65663,0.0,0.15833333333333333,54009
55,65664,0.0,0.15833333333333333,54009
56,65665,0.0,0.15833333333333333,54009
57,65666,0.0,0.15833333333333333,54009
58,65667,0.0,0.15833333333333333,54009
59,65668,0.0035555555555555557,0.15833333333333333,-1
60,65669,0.0071111111111111115,0.15833333333333333,-1
61,65670,0.010666666666666668,0.15833333333333333,-1
62,65671,0.014222222222222223,0.15833333333333333,-1
63,65672,0.017777777777777778,0.15833333333333333,-1
64,65673,0.021333333333333333,0.15833333333333333,-1
65,65674,0.024888888888888887,0.15833333333333333,-1
66,65675,0.028444444444444442,0.15833333333333333,-1
67,65676,0.032,0.15833333333333333,-1
68,65677,0.035555555555555556,0.15833333333333333,-1
69,65678,0.03911111111111111,0.15833333333333333,-1
70,65679,0.042666666666666665,0.15833333333333333,-1
71,65680,0.04622222222222222,0.15833333333333333,-1
72,65681,0.049777777777777775,0.15833333333333333,-1
73,65682,0.05333333333333333,0.15833333333333333,-1
74,65683,0.056888888888888885,0.15833333333333333,-1
75,65684,0.06044444444444444,0.15833333333333333,-1
76,65685,0.064,0.15833333333333333,-1
77,65686,0.06755555555555556,0.15833333333333333,-1
78,65687,0.07111111111111112,0.15833333333333333,-1
79,65688,0.07466666666666669,0.15833333333333333,-1
80,65689,0.07822222222222225,0.15833333333333333,-1
81,65690,0.08177777777777781,0.15833333333333333,-1
82,65691,0.08533333333333337,0.15833333333333333,-1
83,65692,0.08888888888888893,0.15833333333333333,-1
84,65693,0.0924444444444445,0.15833333333333333,-1
85,65694,0.09600000000000006,0.15833333333333333,-1
86,65695,0.09955555555555562,0.15833333333333333,-1
87,65696,0.10311111111111118,0.15833333333333333,-1
88,65697,0.10666666666666674,0.15833333333333333,-1
89,65698,0.1102222222222223,0.15833333333333333,-1
90,65699,0.11377777777777787,0.15833333333333333,-1
91,65700,0.11733333333333343,0.15833333333333333,-1
92,65701,0.12088888888888899,0.15833333333333333,-1
93,65702,0.12444444444444455,0.15833333333333333,-1
94,65703,0.1280000000000001,0.15833333333333333,-1
95,65704,0.13155555555555568,0.15833333333333333,-1
96,65705,0.13511111111111124,0.15833333333333333,-1
97,65706,0.1386666666666668,0.15833333333333333,-1
98,65707,0.14222222222222236,0.15833333333333333,-1
99,65708,0.14577777777777792,0.15833333333333333,-1
100,65709,0.14933333333333348,0.15833333333333333,-1
101,65710,0.15288888888888905,0.15833333333333333,-1
102,65711,0.1564444444444446,0.15833333333333333,-1
103,65712,0.16000000000000017,0.15833333333333333,-1
104,65713,0.16355555555555573,0.15833333333333333,-1
105,65714,0.1671111111111113,0.15833333333333333,-1
106,65715,0.17066666666666686,0.15833333333333333,-1
107,65716,0.17422222222222242,0.15833333333333333,-1
108,65717,0.17777777777777798,0.15833333333333333,-1
109,65718,0.18133333333333354,0.15833333333333333,-1
110,65719,0.1848888888888891,0.15833333333333333,-1
111,65720,0.18844444444444466,0.15833333333333333,-1
112,65721,0.19200000000000023,0.15833333333333333,-1
113,65722,0.1955555555555558,0.15833333333333333,-1
114,65723,0.19911111111111135,0.15833333333333333,-1
115,65724,0.2026666666666669,0.15833333333333333,-1
116,65725,0.20622222222222247,0.15833333333333333,-1
117,65726,0.20977777777777804,0.15833333333333333,-1
118,65727,0.2133333333333336,0.15833333333333333,-1
